Cell Name;Cell_ID;BSC;Longitude_Sector;Latitude_Sector;CoverageType;Sector;SiteID;Market;Azimuth;HorizBeamwidth;VertBeamwidth;Technology;LAC;mcc;mnc;RF_Solution;expected_cell_range;antenna_id
TUN_0310_C01_416_3;3203;TN1BSC1;10.27602778;36.84233334;outdoor;3;320;;275;;;2G;10004;605;1;macro;1187;1
TUN_0312_C01_117_1;3221;TN2BSC1;10.10481111;36.82421389;outdoor;1;322;;50;;;2G;10019;605;1;macro;333;1
TUN_0312_C01_117_2;3222;TN2BSC1;10.10481111;36.82421389;outdoor;2;322;;210;;;2G;10019;605;1;macro;513;1
TUN_0312_C01_117_3;3223;TN2BSC1;10.10481111;36.82421389;outdoor;3;322;;320;;;2G;10019;605;1;macro;610;1
TUN_0313_MIS_117_1;3231;TN2BSC1;10.133335;36.810424;Indoor;1;323;;90;360;8;2G;10017;605;1;Micro;200;1
TUN_0313_MIS_117_2;3232;TN2BSC1;10.133335;36.810424;Indoor;2;323;;30;360;8;2G;10017;605;1;Micro;200;1
TUN_0318_C02_319_1;3281;TN1BSC1;10.337658;36.870481;outdoor;1;328;;30;;;2G;10002;605;1;macro;1049;1
TUN_0318_C02_319_2;3282;TN1BSC1;10.337658;36.870481;outdoor;2;328;;170;;;2G;10002;605;1;macro;26020;1
TUN_0318_C02_319_3;3283;TN1BSC1;10.337658;36.870481;outdoor;3;328;;300;;;2G;10002;605;1;macro;16467;1
TUN_0320_C03_317_1;3301;TN2BSC1;10.19396111;36.82798611;outdoor;1;330;;10;;;2G;10012;605;1;macro;332;1
TUN_0320_C03_317_2;3302;TN2BSC1;10.19396111;36.82798611;outdoor;2;330;;160;;;2G;10012;605;1;macro;314;1
TUN_0320_C03_317_3;3303;TN2BSC1;10.19396111;36.82798611;outdoor;3;330;;280;;;2G;10012;605;1;macro;528;1
TUN_0321_MIS_217_3;3313;TN2BSC1;10.160353;36.831222;Indoor;3;331;;275;360;8;2G;10017;605;1;Micro;200;1
TUN_0324_C01_317_1;3341;TN1BSC1;10.24855;36.83541;outdoor;1;334;;275;;;2G;10020;605;1;macro;536;1
TUN_0324_C01_317_2;3342;TN1BSC1;10.24855;36.83541;outdoor;2;334;;345;;;2G;10020;605;1;macro;414;1
TUN_0324_MIS_317_3;3343;TN1BSC1;10.24855;36.83541;Indoor;3;334;;65;360;8;2G;10020;605;1;Micro;200;1
TUN_0331_C01_317_1;3411;TN1BSC1;10.195333;36.821944;outdoor;1;341;;65;;;2G;10020;605;1;macro;394;1
TUN_0331_C01_317_2;3412;TN1BSC1;10.195333;36.821944;outdoor;2;341;;185;;;2G;10020;605;1;macro;449;1
TUN_0331_C01_317_3;3413;TN1BSC1;10.195333;36.821944;outdoor;3;341;;260;;;2G;10020;605;1;macro;321;1
TUN_0331_C01_317_4;6721;TN1BSC1;10.195333;36.821944;outdoor;4;341;;345;;;2G;10020;605;1;macro;482;1
TUN_0332_C03_420_1;3421;TN2BSC1;10.099367;36.769831;outdoor;1;342;;10;;;2G;10011;605;1;macro;189;1
TUN_0332_C03_420_2;3422;TN2BSC1;10.099367;36.769831;outdoor;2;342;;135;;;2G;10011;605;1;macro;583;1
TUN_0332_C03_420_3;3423;TN2BSC1;10.099367;36.769831;outdoor;3;342;;235;;;2G;10011;605;1;macro;425;1
TUN_0334_C05_420_1;3441;TN1BSC1;10.215358;36.960875;outdoor;1;344;;110;;;2G;10003;605;1;macro;1170;1
TUN_0334_C05_420_2;3442;TN1BSC1;10.215358;36.960875;outdoor;2;344;;240;;;2G;10003;605;1;macro;534;1
TUN_0334_C05_420_3;3443;TN1BSC1;10.215358;36.960875;outdoor;3;344;;355;;;2G;10003;605;1;macro;8697;1
TUN_0335_C01_317_1;3451;TN1BSC1;10.163819;36.803356;outdoor;1;345;;70;;;2G;10001;605;1;macro;449;1
TUN_0335_C01_317_2;3452;TN1BSC1;10.163819;36.803356;outdoor;2;345;;170;;;2G;10001;605;1;macro;340;1
TUN_0335_C01_317_3;3453;TN1BSC1;10.163819;36.803356;outdoor;3;345;;275;;;2G;10001;605;1;macro;550;1
TUN_0339_C02_317_1;3491;TN1BSC1;10.213527;36.7742;outdoor;1;349;;100;;;2G;10005;605;1;macro;607;1
TUN_0339_C02_317_2;3492;TN1BSC1;10.213527;36.7742;outdoor;2;349;;200;;;2G;10005;605;1;macro;1105;1
TUN_0339_C02_317_3;3493;TN1BSC1;10.213527;36.7742;outdoor;3;349;;300;;;2G;10005;605;1;macro;1250;1
TUN_0339_C02_317_4;6231;TN1BSC1;10.213527;36.7742;outdoor;4;349;;25;;;2G;10005;605;1;macro;593;1
TUN_0342_C02_317_1;3521;TN1BSC1;10.293765;36.851515;outdoor;1;352;;30;;;2G;10004;605;1;macro;581;1
TUN_0342_C02_317_2;3522;TN1BSC1;10.293765;36.851515;outdoor;2;352;;150;;;2G;10004;605;1;macro;1102;1
TUN_0342_C02_317_3;3523;TN1BSC1;10.293765;36.851515;outdoor;3;352;;280;;;2G;10004;605;1;macro;800;1
TUN_0344_C01_317_1;3541;TN1BSC1;10.30035;36.838839;outdoor;1;354;;70;;;2G;10004;605;1;macro;24038;1
TUN_0344_C01_317_2;3542;TN1BSC1;10.30035;36.838839;outdoor;2;354;;180;;;2G;10004;605;1;macro;18994;1
TUN_0344_C01_317_3;3543;TN1BSC1;10.30035;36.838839;outdoor;3;354;;290;;;2G;10004;605;1;macro;1651;1
TUN_0345_C02_320_1;3551;TN1BSC1;10.307803;36.843819;outdoor;1;355;;0;;;2G;10004;605;1;macro;307;1
TUN_0345_C02_320_2;3552;TN1BSC1;10.307803;36.843819;outdoor;2;355;;120;;;2G;10004;605;1;macro;328;1
TUN_0345_C02_320_3;3553;TN1BSC1;10.307803;36.843819;outdoor;3;355;;240;;;2G;10004;605;1;macro;374;1
TUN_0346_C01_220_1;3561;TN1BSC1;10.172723;36.812262;outdoor;1;356;;0;;;2G;10006;605;1;macro;272;1
TUN_0346_C01_220_2;3562;TN1BSC1;10.172723;36.812262;outdoor;2;356;;150;;;2G;10006;605;1;macro;292;1
TUN_0346_C01_220_3;3563;TN1BSC1;10.172723;36.812262;outdoor;3;356;;270;;;2G;10006;605;1;macro;168;1
TUN_0347_C01_118_1;3571;TN1BSC1;10.185893;36.811164;outdoor;1;357;;20;;;2G;10006;605;1;macro;561;1
TUN_0347_C01_118_2;3572;TN1BSC1;10.185893;36.811164;outdoor;2;357;;320;;;2G;10006;605;1;macro;440;1
TUN_0359_C01_320_1;3691;TN1BSC1;10.311881;36.822761;outdoor;1;369;;30;;;2G;10004;605;1;macro;502;1
TUN_0359_C01_320_2;3692;TN1BSC1;10.311881;36.822761;outdoor;2;369;;220;;;2G;10004;605;1;macro;650;1
TUN_0359_C01_320_3;3693;TN1BSC1;10.311881;36.822761;outdoor;3;369;;300;;;2G;10004;605;1;macro;743;1
TUN_0361_C01_420_1;3711;TN2BSC1;10.086536;36.776289;outdoor;1;371;;60;;;2G;10022;605;1;macro;980;1
TUN_0361_C01_420_2;3712;TN2BSC1;10.086536;36.776289;outdoor;2;371;;230;;;2G;10022;605;1;macro;709;1
TUN_0361_C01_420_3;3713;TN2BSC1;10.086536;36.776289;outdoor;3;371;;325;;;2G;10022;605;1;macro;887;1
TUN_0372_C02_119_1;3821;TN1BSC1;10.311311;36.853225;outdoor;1;382;;20;;;2G;10004;605;1;macro;1521;1
TUN_0372_C02_119_2;3822;TN1BSC1;10.311311;36.853225;outdoor;2;382;;150;;;2G;10004;605;1;macro;24424;1
TUN_0372_C02_119_3;3823;TN1BSC1;10.311311;36.853225;outdoor;3;382;;300;;;2G;10004;605;1;macro;25040;1
ZAG_0001_C01_110_1;20021;TN2BSC1;10.14388;36.39636;outdoor;1;2002;;50;;;2G;33011;605;1;macro;31839;1
ZAG_0001_C01_110_2;20022;TN2BSC1;10.14388;36.39636;outdoor;2;2002;;160;;;2G;33011;605;1;macro;24142;1
ZAG_0001_C01_110_3;20023;TN2BSC1;10.14388;36.39636;outdoor;3;2002;;260;;;2G;33011;605;1;macro;3652;1
ZAG_0002_C02_110_1;20031;TN2BSC1;10.13372;36.3937;outdoor;1;2003;;30;;;2G;33011;605;1;macro;16837;1
ZAG_0002_C02_110_2;20032;TN2BSC1;10.13372;36.3937;outdoor;2;2003;;150;;;2G;33011;605;1;macro;1487;1
ZAG_0002_C02_110_3;20033;TN2BSC1;10.13372;36.3937;outdoor;3;2003;;290;;;2G;33011;605;1;macro;3447;1
ZAG_0003_C04_110_1;20041;TN2BSC1;10.14146;36.404;outdoor;1;2004;;30;;;2G;33011;605;1;macro;16307;1
ZAG_0003_C04_110_2;20042;TN2BSC1;10.14146;36.404;outdoor;2;2004;;150;;;2G;33011;605;1;macro;18764;1
ZAG_0003_C04_110_3;20043;TN2BSC1;10.14146;36.404;outdoor;3;2004;;290;;;2G;33011;605;1;macro;5457;1
ZAG_0004_C05_110_1;20051;TN2BSC1;10.13655;36.41083;outdoor;1;2005;;80;;;2G;33011;605;1;macro;13658;1
ZAG_0004_C05_110_2;20052;TN2BSC1;10.13655;36.41083;outdoor;2;2005;;190;;;2G;33011;605;1;macro;419;1
ZAG_0004_C05_110_3;20053;TN2BSC1;10.13655;36.41083;outdoor;3;2005;;310;;;2G;33011;605;1;macro;32202;1
ZAG_0007_C06_110_1;20081;TN2BSC1;10.21055556;36.35438889;outdoor;1;2008;;80;;;2G;33011;605;1;macro;22204;1
ZAG_0007_C06_110_2;20082;TN2BSC1;10.21055556;36.35438889;outdoor;2;2008;;210;;;2G;33011;605;1;macro;4822;1
ZAG_0007_C06_110_3;20083;TN2BSC1;10.21055556;36.35438889;outdoor;3;2008;;320;;;2G;33011;605;1;macro;31594;1
ZAG_0008_C11_110_1;20091;TN2BSC1;9.91373;36.37163;outdoor;1;2009;;20;;;2G;33011;605;1;macro;8490;1
ZAG_0008_C11_110_2;20092;TN2BSC1;9.91373;36.37163;outdoor;2;2009;;240;;;2G;33011;605;1;macro;32016;1
ZAG_0008_C11_110_3;20093;TN2BSC1;9.91373;36.37163;outdoor;3;2009;;310;;;2G;33011;605;1;macro;5505;1
MON_0070_C05_410_3;44583;SO1BSC1;10.869856;35.550453;outdoor;3;4458;;270;;;2G;55202;605;1;macro;3196;4
MON_0084_C01_212_1;43351;SO1BSC1;10.86063889;35.62988889;outdoor;1;4335;;0;;;2G;55202;605;1;macro;32843;1
MON_0084_C01_212_2;43352;SO1BSC1;10.86063889;35.62988889;outdoor;2;4335;;90;;;2G;55202;605;1;macro;15405;1
MON_0084_C01_212_3;43353;SO1BSC1;10.86063889;35.62988889;outdoor;3;4335;;280;;;2G;55202;605;1;macro;7356;1
MON_0084_C01_212_4;44751;SO1BSC1;10.86063889;35.62988889;outdoor;4;4335;;170;;;2G;55202;605;1;macro;4963;1
ZAG_0010_C05_110_1;20111;TN2BSC1;9.90711111;36.36941389;outdoor;1;2011;;30;;;2G;33011;605;1;macro;1921;1
ZAG_0010_C05_110_2;20112;TN2BSC1;9.90711111;36.36941389;outdoor;2;2011;;150;;;2G;33011;605;1;macro;19965;1
ZAG_0010_C05_110_3;20113;TN2BSC1;9.90711111;36.36941389;outdoor;3;2011;;300;;;2G;33011;605;1;macro;18117;1
ZAG_0012_C01_110_1;20131;TN2BSC1;10.07683333;36.56255556;outdoor;1;2013;;40;;;2G;33011;605;1;macro;28927;1
ZAG_0012_C01_110_2;20132;TN2BSC1;10.07683333;36.56255556;outdoor;2;2013;;190;;;2G;33011;605;1;macro;23120;1
ZAG_0012_C01_110_3;20133;TN2BSC1;10.07683333;36.56255556;outdoor;3;2013;;300;;;2G;33011;605;1;macro;27795;1
ZAG_0013_C01_110_1;20141;TN2BSC1;10.05147222;36.48085;outdoor;1;2014;;40;;;2G;33011;605;1;macro;26074;1
ZAG_0013_C01_110_2;20142;TN2BSC1;10.05147222;36.48085;outdoor;2;2014;;150;;;2G;33011;605;1;macro;30285;1
ZAG_0013_C01_110_3;20143;TN2BSC1;10.05147222;36.48085;outdoor;3;2014;;230;;;2G;33011;605;1;macro;32041;1
ZAG_0014_C01_110_1;20151;TN2BSC1;9.97800556;36.29863889;outdoor;1;2015;;130;;;2G;33011;605;1;macro;15874;1
ZAG_0014_C01_110_2;20152;TN2BSC1;9.97800556;36.29863889;outdoor;2;2015;;230;;;2G;33011;605;1;macro;15040;1
ZAG_0014_C01_110_3;20153;TN2BSC1;9.97800556;36.29863889;outdoor;3;2015;;330;;;2G;33011;605;1;macro;30442;1
ZAG_0015_C01_110_1;20161;TN2BSC1;10.10711111;36.23975;outdoor;1;2016;;90;;;2G;33011;605;1;macro;34854;1
ZAG_0015_C01_110_2;20162;TN2BSC1;10.10711111;36.23975;outdoor;2;2016;;210;;;2G;33011;605;1;macro;35334;1
ZAG_0015_C01_110_3;20163;TN2BSC1;10.10711111;36.23975;outdoor;3;2016;;300;;;2G;33011;605;1;macro;32292;1
ZAG_0016_C05_110_1;20171;TN2BSC1;9.767869;36.260261;outdoor;1;2017;;55;;;2G;33011;605;1;macro;33398;1
ZAG_0016_C05_110_2;20172;TN2BSC1;9.767869;36.260261;outdoor;2;2017;;125;;;2G;33011;605;1;macro;28056;1
ZAG_0016_C05_110_3;20173;TN2BSC1;9.767869;36.260261;outdoor;3;2017;;220;;;2G;33011;605;1;macro;33792;1
ZAG_0016_C05_110_4;23501;TN2BSC1;9.767869;36.260261;outdoor;4;2017;;300;;;2G;33011;605;1;macro;31138;1
ZAG_0018_C03_110_1;20191;TN2BSC1;10.2488889;36.3430556;outdoor;1;2019;;30;;;2G;33011;605;1;macro;28285;1
ZAG_0018_C03_110_2;20192;TN2BSC1;10.2488889;36.3430556;outdoor;2;2019;;150;;;2G;33011;605;1;macro;25048;1
ZAG_0018_C03_110_3;20193;TN2BSC1;10.2488889;36.3430556;outdoor;3;2019;;320;;;2G;33011;605;1;macro;2917;1
ZAG_0019_C01_110_1;20201;TN2BSC1;10.0938;36.1199611;outdoor;1;2020;;60;;;2G;33011;605;1;macro;33770;1
ZAG_0019_C01_110_2;20202;TN2BSC1;10.0938;36.1199611;outdoor;2;2020;;150;;;2G;33011;605;1;macro;32683;1
ZAG_0019_C01_110_3;20203;TN2BSC1;10.0938;36.1199611;outdoor;3;2020;;330;;;2G;33011;605;1;macro;23579;1
ZAG_0019_C01_110_4;21381;TN2BSC1;10.0938;36.1199611;outdoor;4;2020;;260;;;2G;33011;605;1;macro;3909;1
ZAG_0116_C03_110_1;21171;TN2BSC1;10.27255556;36.38141667;outdoor;1;2117;;60;;;2G;33011;605;1;macro;15983;1
ZAG_0116_C03_110_2;21172;TN2BSC1;10.27255556;36.38141667;outdoor;2;2117;;140;;;2G;33011;605;1;macro;29497;1
ZAG_0116_C03_110_3;21173;TN2BSC1;10.27255556;36.38141667;outdoor;3;2117;;300;;;2G;33011;605;1;macro;27515;1
ZAG_0117_C03_110_1;21181;TN2BSC1;10.05793;36.04147;outdoor;1;2118;;90;;;2G;33011;605;1;macro;31996;1
ZAG_0117_C03_110_2;21182;TN2BSC1;10.05793;36.04147;outdoor;2;2118;;200;;;2G;33011;605;1;macro;30955;1
ZAG_0117_C03_110_3;21183;TN2BSC1;10.05793;36.04147;outdoor;3;2118;;350;;;2G;33011;605;1;macro;25165;1
ZAG_0118_C04_309_1;21191;TN2BSC1;9.909546;36.383839;outdoor;1;2119;;30;;;2G;33011;605;1;macro;24436;1
ZAG_0118_C04_309_2;21192;TN2BSC1;9.909546;36.383839;outdoor;2;2119;;130;;;2G;33011;605;1;macro;18309;1
ZAG_0118_C04_309_3;21193;TN2BSC1;9.909546;36.383839;outdoor;3;2119;;210;;;2G;33011;605;1;macro;22367;1
ZAG_0119_C01_112_1;21201;TN2BSC1;10.1312167;36.3725;outdoor;1;2120;;70;;;2G;33011;605;1;macro;34360;1
ZAG_0119_C01_112_2;21202;TN2BSC1;10.1312167;36.3725;outdoor;2;2120;;170;;;2G;33011;605;1;macro;32186;1
ZAG_0119_C01_112_3;21203;TN2BSC1;10.1312167;36.3725;outdoor;3;2120;;320;;;2G;33011;605;1;macro;24564;1
ZAG_0120_C01_212_1;21211;TN2BSC1;10.0664;36.5585;outdoor;1;2121;;60;;;2G;33011;605;1;macro;28746;1
ZAG_0120_C01_212_2;21212;TN2BSC1;10.0664;36.5585;outdoor;2;2121;;190;;;2G;33011;605;1;macro;24897;1
ZAG_0120_C01_212_3;21213;TN2BSC1;10.0664;36.5585;outdoor;3;2121;;270;;;2G;33011;605;1;macro;7715;1
ZAG_0121_C01_213_1;21221;TN2BSC1;10.07170278;36.51775278;outdoor;1;2122;;10;;;2G;33011;605;1;macro;27370;1
ZAG_0121_C01_213_2;21222;TN2BSC1;10.07170278;36.51775278;outdoor;2;2122;;200;;;2G;33011;605;1;macro;20721;1
ZAG_0123_C02_116_1;21241;TN2BSC1;10.025667;36.508167;outdoor;1;2124;;80;;;2G;33011;605;1;macro;7434;1
ZAG_0123_C02_116_2;21242;TN2BSC1;10.025667;36.508167;outdoor;2;2124;;170;;;2G;33011;605;1;macro;21418;1
ZAG_0123_C02_116_3;21243;TN2BSC1;10.025667;36.508167;outdoor;3;2124;;330;;;2G;33011;605;1;macro;21246;1
ZAG_0124_C03_114_1;21251;TN2BSC1;9.902847;36.376141;outdoor;1;2125;;70;;;2G;33011;605;1;macro;18393;1
ZAG_0124_C03_114_2;21252;TN2BSC1;9.902847;36.376141;outdoor;2;2125;;140;;;2G;33011;605;1;macro;26131;1
ZAG_0124_C03_114_3;21253;TN2BSC1;9.902847;36.376141;outdoor;3;2125;;210;;;2G;33011;605;1;macro;23056;1
ZAG_0125_C01_114_1;21261;TN2BSC1;10.14375;36.411528;outdoor;1;2126;;0;;;2G;33011;605;1;macro;1478;1
ZAG_0125_C01_114_2;21262;TN2BSC1;10.14375;36.411528;outdoor;2;2126;;130;;;2G;33011;605;1;macro;1059;1
ZAG_0125_C01_114_3;21263;TN2BSC1;10.14375;36.411528;outdoor;3;2126;;220;;;2G;33011;605;1;macro;5975;1
ZAG_0126_C02_214_1;21271;TN2BSC1;10.153444;36.395444;outdoor;1;2127;;50;;;2G;33011;605;1;macro;31246;1
ZAG_0126_C02_214_2;21272;TN2BSC1;10.153444;36.395444;outdoor;2;2127;;120;;;2G;33011;605;1;macro;25381;1
ZAG_0126_C02_214_3;21273;TN2BSC1;10.153444;36.395444;outdoor;3;2127;;310;;;2G;33011;605;1;macro;9254;1
ZAG_0127_C02_414_1;21281;TN2BSC1;9.788861;36.121694;outdoor;1;2128;;205;;;2G;33011;605;1;macro;30854;1
ZAG_0127_C02_414_2;21282;TN2BSC1;9.788861;36.121694;outdoor;2;2128;;320;;;2G;33011;605;1;macro;26536;1
ZAG_0128_C01_414_1;21291;SO1BSC1;10.22325;36.15771;outdoor;1;2129;;120;;;2G;55402;605;1;macro;6334;1
ZAG_0128_C01_414_2;21292;SO1BSC1;10.22325;36.15771;outdoor;2;2129;;255;;;2G;55402;605;1;macro;25251;1
ZAG_0128_C01_414_3;21293;SO1BSC1;10.22325;36.15771;outdoor;3;2129;;330;;;2G;55402;605;1;macro;22797;1
ZAG_0128_C01_414_4;21301;SO1BSC1;10.22325;36.15771;outdoor;4;2129;;190;;;2G;55402;605;1;macro;30618;1
ZAG_0130_C01_215_1;21311;SO1BSC1;10.326417;36.271556;outdoor;1;2131;;130;;;2G;55402;605;1;macro;10578;1
ZAG_0130_C01_215_2;21312;SO1BSC1;10.326417;36.271556;outdoor;2;2131;;215;;;2G;55402;605;1;macro;29029;1
ZAG_0130_C01_215_3;21313;SO1BSC1;10.326417;36.271556;outdoor;3;2131;;310;;;2G;55402;605;1;macro;25309;1
ZAG_0130_C01_215_4;21321;SO1BSC1;10.326417;36.271556;outdoor;4;2131;;60;;;2G;55402;605;1;macro;18271;1
ZAG_0131_C01_116_1;22471;TN2BSC1;10.15939;36.53258;outdoor;1;2247;;50;;;2G;33011;605;1;macro;31334;1
ZAG_0131_C01_116_2;22472;TN2BSC1;10.15939;36.53258;outdoor;2;2247;;200;;;2G;33011;605;1;macro;29468;1
ZAG_0131_C01_116_3;22473;TN2BSC1;10.15939;36.53258;outdoor;3;2247;;350;;;2G;33011;605;1;macro;34739;1
ZAG_0132_C01_116_1;21331;TN2BSC1;9.99286;36.09039;outdoor;1;2133;;20;;;2G;33011;605;1;macro;29889;1
ZAG_0132_C01_116_2;21332;TN2BSC1;9.99286;36.09039;outdoor;2;2133;;110;;;2G;33011;605;1;macro;33020;1
ZAG_0132_C01_116_3;21333;TN2BSC1;9.99286;36.09039;outdoor;3;2133;;180;;;2G;33011;605;1;macro;31639;1
ZAG_0132_C01_116_4;22491;TN2BSC1;9.99286;36.09039;outdoor;4;2133;;320;;;2G;33011;605;1;macro;25502;1
ZAG_0133_C01_116_1;21341;TN2BSC1;10.0491;36.394461;outdoor;1;2134;;55;;;2G;33011;605;1;macro;31526;1
ZAG_0133_C01_116_2;21342;TN2BSC1;10.0491;36.394461;outdoor;2;2134;;150;;;2G;33011;605;1;macro;25697;1
ZAG_0133_C01_116_3;21343;TN2BSC1;10.0491;36.394461;outdoor;3;2134;;280;;;2G;33011;605;1;macro;31097;1
ZAG_0134_C01_116_1;21351;TN2BSC1;9.83878;36.53988;outdoor;1;2135;;80;;;2G;33011;605;1;macro;32403;1
ZAG_0134_C01_116_2;21352;TN2BSC1;9.83878;36.53988;outdoor;2;2135;;260;;;2G;33011;605;1;macro;29729;1
ZAG_0134_C01_116_3;21353;TN2BSC1;9.83878;36.53988;outdoor;3;2135;;315;;;2G;33011;605;1;macro;33672;1
ZAG_0135_C01_116_1;21361;TN2BSC1;10.19708333;36.44716667;outdoor;1;2136;;70;;;2G;33011;605;1;macro;33925;1
ZAG_0135_C01_116_2;21362;TN2BSC1;10.19708333;36.44716667;outdoor;2;2136;;160;;;2G;33011;605;1;macro;6866;1
ZAG_0135_C01_116_3;21363;TN2BSC1;10.19708333;36.44716667;outdoor;3;2136;;250;;;2G;33011;605;1;macro;4998;1
ZAG_0135_C01_116_4;22481;TN2BSC1;10.19708333;36.44716667;outdoor;4;2136;;340;;;2G;33011;605;1;macro;17707;1
ZAG_0136_C02_217_1;21371;TN2BSC1;9.85493333;36.4479916;outdoor;1;2137;;30;;;2G;33011;605;1;macro;34993;1
ZAG_0136_C02_217_2;21372;TN2BSC1;9.85493333;36.4479916;outdoor;2;2137;;180;;;2G;33011;605;1;macro;30538;1
ZAG_0136_C02_217_3;21373;TN2BSC1;9.85493333;36.4479916;outdoor;3;2137;;280;;;2G;33011;605;1;macro;32354;1
ZAG_0138_C01_217_1;21391;TN2BSC1;9.9297305;36.571583;outdoor;1;2139;;20;;;2G;33011;605;1;macro;35282;1
ZAG_0138_C01_217_2;21392;TN2BSC1;9.9297305;36.571583;outdoor;2;2139;;100;;;2G;33011;605;1;macro;35131;1
ZAG_0138_C01_217_3;21393;TN2BSC1;9.9297305;36.571583;outdoor;3;2139;;240;;;2G;33011;605;1;macro;29445;1
ZAG_0144_C03_418_1;20061;TN2BSC1;10.202592;36.358181;outdoor;1;2006;;60;;;2G;33011;605;1;macro;3889;1
ZAG_0144_C03_418_2;20062;TN2BSC1;10.202592;36.358181;outdoor;2;2006;;180;;;2G;33011;605;1;macro;1191;1
ZAG_0144_C03_418_3;20063;TN2BSC1;10.202592;36.358181;outdoor;3;2006;;325;;;2G;33011;605;1;macro;2819;1
NAB_0206_C01_119_1;17901;TN1BSC2;11.04911667;37.01821389;outdoor;1;1957;;15;;;2G;22205;605;1;macro;4643;1
NAB_0206_C01_119_2;17902;TN1BSC2;11.04911667;37.01821389;outdoor;2;1957;;160;;;2G;22205;605;1;macro;5912;1
NAB_0206_C01_119_3;17903;TN1BSC2;11.04911667;37.01821389;outdoor;3;1957;;225;;;2G;22205;605;1;macro;7773;1
NAB_0206_C01_119_4;19571;TN1BSC2;11.04911667;37.01821389;outdoor;4;1957;;305;;;2G;22205;605;1;macro;3299;1
SOU_0095_C01_309_4;49611;SO1BSC1;10.55539;35.81901;outdoor;4;4846;;25;;;2G;55401;605;1;macro;-;1
ARI_0139_C06_420_1;8901;TN2BSC1;10.155528;36.849569;outdoor;1;890;;0;;;2G;10014;605;1;macro;-;1
ARI_0139_C06_420_2;8902;TN2BSC1;10.155528;36.849569;outdoor;2;890;;120;;;2G;10014;605;1;macro;-;1
ARI_0139_C06_420_3;8903;TN2BSC1;10.155528;36.849569;outdoor;3;890;;270;;;2G;10014;605;1;macro;-;1
BIZ_0135_C02_121_1;16361;TN2BSC2;9.9311;37.241048;outdoor;1;1636;;50;;;2G;22101;605;1;macro;4792;1
BIZ_0135_C02_121_2;16362;TN2BSC2;9.9311;37.241048;outdoor;2;1636;;130;;;2G;22101;605;1;macro;3914;1
BIZ_0135_C02_121_3;16363;TN2BSC2;9.9311;37.241048;outdoor;3;1636;;230;;;2G;22101;605;1;macro;2170;1
BIZ_0135_C02_121_4;17201;TN2BSC2;9.9311;37.241048;outdoor;4;1636;;305;;;2G;22101;605;1;macro;3539;1
SBO_0062_C02_218_1;38131;SO1BSC2;9.978694;34.691556;outdoor;1;3813;;55;;;2G;44301;605;1;macro;5817;1
SBO_0062_C02_218_2;38132;SO1BSC2;9.978694;34.691556;outdoor;2;3813;;125;;;2G;44301;605;1;macro;7489;1
SBO_0062_C02_218_3;38133;SO1BSC2;9.978694;34.691556;outdoor;3;3813;;235;;;2G;44301;605;1;macro;8647;1
SBO_0061_C02_218_1;38121;SO1BSC2;9.693827778;34.74880556;outdoor;1;3812;;40;;;2G;44301;605;1;macro;18144;1
SBO_0061_C02_218_2;38122;SO1BSC2;9.693827778;34.74880556;outdoor;2;3812;;140;;;2G;44301;605;1;macro;15652;1
SBO_0061_C02_218_3;38123;SO1BSC2;9.693827778;34.74880556;outdoor;3;3812;;220;;;2G;44301;605;1;macro;9342;1
SOU_0180_C01_121_MIS_1;47511;SO1BSC1;10.612562;35.812714;Indoor;1;4751;;0;;;2G;55403;605;1;Micro;10;1
BEJ_0069_C01_121_1;23201;TN2BSC2;8.977175;36.997664;outdoor;1;2320;;0;;;2G;33101;605;1;macro;5932;1
BEJ_0069_C01_121_2;23202;TN2BSC2;8.977175;36.997664;outdoor;2;2320;;90;;;2G;33101;605;1;macro;6762;1
BEJ_0069_C01_121_3;23203;TN2BSC2;8.977175;36.997664;outdoor;3;2320;;180;;;2G;33101;605;1;macro;8132;1
MED_0107_C02_214_1;61081;SO1BSC3;10.469236;33.336433;outdoor;1;6108;;70;;;2G;55602;605;1;macro;871;1
MED_0107_C02_214_2;61082;SO1BSC3;10.469236;33.336433;outdoor;2;6108;;140;;;2G;55602;605;1;macro;1215;1
MED_0107_C02_214_3;61083;SO1BSC3;10.469236;33.336433;outdoor;3;6108;;245;;;2G;55602;605;1;macro;5087;1
MED_0107_C02_214_4;62251;SO1BSC3;10.469236;33.336433;outdoor;4;6108;;325;;;2G;55602;605;1;macro;2577;1
ARI_0200_C03_121_1;28191;TN1BSC1;10.162877;36.939489;outdoor;1;951;;0;;;2G;10003;605;1;macro;1650;1
ARI_0200_C03_121_2;28192;TN1BSC1;10.162877;36.939489;outdoor;2;951;;90;;;2G;10003;605;1;macro;616;1
ARI_0200_C03_121_3;28193;TN1BSC1;10.162877;36.939489;outdoor;3;951;;250;;;2G;10003;605;1;macro;3990;1
GAB_0090_C02_318_1;58411;SO1BSC3;10.001647;33.992747;outdoor;1;5841;;5;;;2G;55701;605;1;macro;6096;1
GAB_0090_C02_318_2;58412;SO1BSC3;10.001647;33.992747;outdoor;2;5841;;155;;;2G;55701;605;1;macro;3765;1
GAB_0090_C02_318_3;58413;SO1BSC3;10.001647;33.992747;outdoor;3;5841;;250;;;2G;55701;605;1;macro;3119;1
