CellName;Cell_ID;BSC;BSC_ID;Latitude_Sector;Longitude_Sector;CoverageType;Sector;SiteID;Market;Azimuth;HorizBeamwidth;VertBeamwidth;Technology;LAC;SAC;eNodeBID;Downtilt;Electrical_DownTilt;mcc;mnc;RF_Solution;expected_cell_range;antenna_id
GAB_0019_C01_409_v8;57708;SO1RNC2;511;33.90311111;10.10313889;outdoor;2;5770;;240;;;3G;55701;7708;;;;605;1;macro;18741;1
GAB_0020_C03_409_u5;57715;SO1RNC2;511;34.11351;9.98101;outdoor;2;5771;;180;;;3G;55702;7715;;;;605;1;macro;22632;1
GAB_0020_C03_409_v7;57717;SO1RNC2;511;34.11351;9.98101;outdoor;1;5771;;0;;;3G;55702;7717;;;;605;1;macro;34849;1
GAB_0020_C03_409_v8;57718;SO1RNC2;511;34.11351;9.98101;outdoor;2;5771;;180;;;3G;55702;7718;;;;605;1;macro;22632;1
GAB_0020_C03_409_v9;57719;SO1RNC2;511;34.11351;9.98101;outdoor;3;5771;;270;;;3G;55702;7719;;;;605;1;macro;35015;1
GAB_0021_C01_409_u4;57724;SO1RNC2;511;33.75665;10.20457;outdoor;1;5772;;150;;;3G;55702;7724;;;;605;1;macro;27920;1
GAB_0021_C01_409_u5;57725;SO1RNC2;511;33.75665;10.20457;outdoor;2;5772;;240;;;3G;55702;7725;;;;605;1;macro;29790;1
GAB_0021_C01_409_u6;57726;SO1RNC2;511;33.75665;10.20457;outdoor;3;5772;;320;;;3G;55702;7726;;;;605;1;macro;11357;1
GAB_0021_C01_409_v1;57727;SO1RNC2;511;33.75665;10.20457;outdoor;1;5772;;150;;;3G;55702;7727;;;;605;1;macro;27920;1
GAB_0021_C01_409_v2;57728;SO1RNC2;511;33.75665;10.20457;outdoor;2;5772;;240;;;3G;55702;7728;;;;605;1;macro;29790;1
GAB_0021_C01_409_v3;57729;SO1RNC2;511;33.75665;10.20457;outdoor;3;5772;;320;;;3G;55702;7729;;;;605;1;macro;11357;1
GAB_0022_C04_409_u6;57736;SO1RNC2;511;33.568583;10.317639;outdoor;3;5773;;270;;;3G;55702;7736;;;;605;1;macro;28090;1
GAB_0022_C04_409_v7;57737;SO1RNC2;511;33.568583;10.317639;outdoor;1;5773;;15;;;3G;55702;7737;;;;605;1;macro;27030;1
GAB_0022_C04_409_v8;57738;SO1RNC2;511;33.568583;10.317639;outdoor;2;5773;;150;;;3G;55702;7738;;;;605;1;macro;30690;1
GAB_0022_C04_409_v9;57739;SO1RNC2;511;33.568583;10.317639;outdoor;3;5773;;270;;;3G;55702;7739;;;;605;1;macro;28090;1
GAB_0023_C03_409_u4;57744;SO1RNC2;511;33.70092;10.2557;outdoor;1;5774;;70;;;3G;55702;7744;;;;605;1;macro;25168;1
GAB_0023_C03_409_u5;57745;SO1RNC2;511;33.70092;10.2557;outdoor;2;5774;;170;;;3G;55702;7745;;;;605;1;macro;31845;1
GAB_0023_C03_409_u6;57746;SO1RNC2;511;33.70092;10.2557;outdoor;3;5774;;280;;;3G;55702;7746;;;;605;1;macro;33928;1
GAB_0023_C03_409_v7;57747;SO1RNC2;511;33.70092;10.2557;outdoor;1;5774;;70;;;3G;55702;7747;;;;605;1;macro;25168;1
GAB_0023_C03_409_v8;57748;SO1RNC2;511;33.70092;10.2557;outdoor;2;5774;;170;;;3G;55702;7748;;;;605;1;macro;31845;1
GAB_0023_C03_409_v9;57749;SO1RNC2;511;33.70092;10.2557;outdoor;3;5774;;280;;;3G;55702;7749;;;;605;1;macro;33928;1
GAB_0024_C01_409_u4;57754;SO1RNC2;511;33.88911111;10.11127778;outdoor;1;5775;;40;;;3G;55701;7754;;;;605;1;macro;1448;1
GAB_0024_C01_409_u5;57755;SO1RNC2;511;33.88911111;10.11127778;outdoor;2;5775;;170;;;3G;55701;7755;;;;605;1;macro;15836;1
GAB_0024_C01_409_u6;57756;SO1RNC2;511;33.88911111;10.11127778;outdoor;3;5775;;270;;;3G;55701;7756;;;;605;1;macro;1322;1
GAB_0024_C01_409_v7;57757;SO1RNC2;511;33.88911111;10.11127778;outdoor;1;5775;;40;;;3G;55701;7757;;;;605;1;macro;1448;1
GAB_0024_C01_409_v8;57758;SO1RNC2;511;33.88911111;10.11127778;outdoor;2;5775;;170;;;3G;55701;7758;;;;605;1;macro;15836;1
GAB_0024_C01_409_v9;57759;SO1RNC2;511;33.88911111;10.11127778;outdoor;3;5775;;270;;;3G;55701;7759;;;;605;1;macro;1322;1
GAB_0026_C01_110_u1;57771;SO1RNC2;511;34.08147222;9.86588889;outdoor;1;5777;;130;;;3G;55702;7771;;;;605;1;macro;33079;1
GAB_0026_C01_110_u4;57774;SO1RNC2;511;34.08147222;9.86588889;outdoor;1;5777;;130;;;3G;55702;7774;;;;605;1;macro;33079;1
GAB_0026_C01_110_u5;57775;SO1RNC2;511;34.08147222;9.86588889;outdoor;2;5777;;220;;;3G;55702;7775;;;;605;1;macro;35366;1
GAB_0026_C01_110_u6;57776;SO1RNC2;511;34.08147222;9.86588889;outdoor;3;5777;;310;;;3G;55702;7776;;;;605;1;macro;35355;1
GAB_0026_C01_110_v7;57777;SO1RNC2;511;34.08147222;9.86588889;outdoor;1;5777;;130;;;3G;55702;7777;;;;605;1;macro;33079;1
GAB_0026_C01_110_v8;57778;SO1RNC2;511;34.08147222;9.86588889;outdoor;2;5777;;220;;;3G;55702;7778;;;;605;1;macro;35366;1
GAB_0026_C01_110_v9;57779;SO1RNC2;511;34.08147222;9.86588889;outdoor;3;5777;;310;;;3G;55702;7779;;;;605;1;macro;35355;1
GAB_0027_C01_110_r7;59837;SO1RNC2;511;33.8395;10.08505556;outdoor;4;5778;;275;;;3G;55701;9837;;;;605;1;macro;15835;1
GAB_0027_C01_110_v7;57787;SO1RNC2;511;33.8395;10.08505556;outdoor;1;5778;;0;;;3G;55701;7787;;;;605;1;macro;9745;1
GAB_0027_C01_110_v8;57788;SO1RNC2;511;33.8395;10.08505556;outdoor;2;5778;;90;;;3G;55701;7788;;;;605;1;macro;15405;1
GAB_0027_C01_110_v9;57789;SO1RNC2;511;33.8395;10.08505556;outdoor;3;5778;;200;;;3G;55701;7789;;;;605;1;macro;4085;1
GAB_0028_C01_110_q4;59004;SO1RNC2;511;33.890111;9.8009722;outdoor;4;5779;;340;;;3G;55702;9004;;;;605;1;macro;513;1
GAB_0028_C01_110_r7;59007;SO1RNC2;511;33.890111;9.8009722;outdoor;4;5779;;340;;;3G;55702;9007;;;;605;1;macro;513;1
GAB_0028_C01_110_u4;57794;SO1RNC2;511;33.890111;9.8009722;outdoor;1;5779;;50;;;3G;55702;7794;;;;605;1;macro;585;1
GAB_0028_C01_110_u5;57795;SO1RNC2;511;33.890111;9.8009722;outdoor;2;5779;;130;;;3G;55702;7795;;;;605;1;macro;1679;1
GAB_0028_C01_110_u6;57796;SO1RNC2;511;33.890111;9.8009722;outdoor;3;5779;;260;;;3G;55702;7796;;;;605;1;macro;592;1
GAB_0028_C01_110_v7;57797;SO1RNC2;511;33.890111;9.8009722;outdoor;1;5779;;50;;;3G;55702;7797;;;;605;1;macro;585;1
GAB_0028_C01_110_v8;57798;SO1RNC2;511;33.890111;9.8009722;outdoor;2;5779;;130;;;3G;55702;7798;;;;605;1;macro;1679;1
GAB_0028_C01_110_v9;57799;SO1RNC2;511;33.890111;9.8009722;outdoor;3;5779;;260;;;3G;55702;7799;;;;605;1;macro;592;1
GAB_0029_C01_110_u4;57804;SO1RNC2;511;33.884222;9.79575;outdoor;1;5780;;20;;;3G;55702;7804;;;;605;1;macro;450;1
GAB_0029_C01_110_u5;57805;SO1RNC2;511;33.884222;9.79575;outdoor;2;5780;;140;;;3G;55702;7805;;;;605;1;macro;8225;1
GAB_0029_C01_110_u6;57806;SO1RNC2;511;33.884222;9.79575;outdoor;3;5780;;250;;;3G;55702;7806;;;;605;1;macro;26452;1
GAB_0029_C01_110_v7;57807;SO1RNC2;511;33.884222;9.79575;outdoor;1;5780;;20;;;3G;55702;7807;;;;605;1;macro;-;1
GAB_0029_C01_110_v8;57808;SO1RNC2;511;33.884222;9.79575;outdoor;2;5780;;140;;;3G;55702;7808;;;;605;1;macro;8225;1
GAB_0029_C01_110_v9;57809;SO1RNC2;511;33.884222;9.79575;outdoor;3;5780;;250;;;3G;55702;7809;;;;605;1;macro;26452;1
GAB_0030_C02_110_q4;59994;SO1RNC2;511;33.87722223;9.8;outdoor;4;5781;;280;;;3G;55702;9994;;;;605;1;macro;26314;1
GAB_0030_C02_110_r7;59997;SO1RNC2;511;33.87722223;9.8;outdoor;4;5781;;280;;;3G;55702;9997;;;;605;1;macro;26314;1
GAB_0030_C02_110_u4;57814;SO1RNC2;511;33.87722223;9.8;outdoor;1;5781;;0;;;3G;55702;7814;;;;605;1;macro;32095;1
GAB_0030_C02_110_u5;57815;SO1RNC2;511;33.87722223;9.8;outdoor;2;5781;;120;;;3G;55702;7815;;;;605;1;macro;4900;1
GAB_0030_C02_110_u6;57816;SO1RNC2;511;33.87722223;9.8;outdoor;3;5781;;190;;;3G;55702;7816;;;;605;1;macro;29689;1
GAB_0030_C02_110_v7;57817;SO1RNC2;511;33.87722223;9.8;outdoor;1;5781;;0;;;3G;55702;7817;;;;605;1;macro;32095;1
GAB_0030_C02_110_v8;57818;SO1RNC2;511;33.87722223;9.8;outdoor;2;5781;;120;;;3G;55702;7818;;;;605;1;macro;4900;1
GAB_0030_C02_110_v9;57819;SO1RNC2;511;33.87722223;9.8;outdoor;3;5781;;190;;;3G;55702;7819;;;;605;1;macro;29689;1
GAB_0031_C01_110_u4;57824;SO1RNC2;511;33.87938543;9.78380826;outdoor;1;5782;;60;;;3G;55702;7824;;;;605;1;macro;30489;1
GAB_0031_C01_110_u5;57825;SO1RNC2;511;33.87938543;9.78380826;outdoor;2;5782;;170;;;3G;55702;7825;;;;605;1;macro;11063;1
GAB_0031_C01_110_u6;57826;SO1RNC2;511;33.87938543;9.78380826;outdoor;3;5782;;280;;;3G;55702;7826;;;;605;1;macro;33040;1
GAB_0031_C03_110_v7;57827;SO1RNC2;511;33.87938543;9.78380826;outdoor;1;5782;;60;;;3G;55702;7827;;;;605;1;macro;30489;1
GAB_0031_C03_110_v8;57828;SO1RNC2;511;33.87938543;9.78380826;outdoor;2;5782;;170;;;3G;55702;7828;;;;605;1;macro;11063;1
GAB_0031_C03_110_v9;57829;SO1RNC2;511;33.87938543;9.78380826;outdoor;3;5782;;280;;;3G;55702;7829;;;;605;1;macro;33040;1
GAB_0032_C02_110_u4;57834;SO1RNC2;511;33.899361;9.7845556;outdoor;1;5783;;80;;;3G;55702;7834;;;;605;1;macro;28736;1
GAB_0032_C02_110_u5;57835;SO1RNC2;511;33.899361;9.7845556;outdoor;2;5783;;220;;;3G;55702;7835;;;;605;1;macro;10785;1
GAB_0032_C02_110_u6;57836;SO1RNC2;511;33.899361;9.7845556;outdoor;3;5783;;320;;;3G;55702;7836;;;;605;1;macro;35076;1
GAB_0032_C02_110_v7;57837;SO1RNC2;511;33.899361;9.7845556;outdoor;1;5783;;80;;;3G;55702;7837;;;;605;1;macro;-;1
GAB_0032_C02_110_v8;57838;SO1RNC2;511;33.899361;9.7845556;outdoor;2;5783;;220;;;3G;55702;7838;;;;605;1;macro;10785;1
GAB_0033_C02_110_q4;59964;SO1RNC2;511;33.61658333;10.28972222;outdoor;4;5784;;230;;;3G;55702;9964;;;;605;1;macro;26006;1
GAB_0033_C02_110_r7;59967;SO1RNC2;511;33.61658333;10.28972222;outdoor;4;5784;;230;;;3G;55702;9967;;;;605;1;macro;26006;1
GAB_0033_C02_110_u4;57844;SO1RNC2;511;33.61658333;10.28972222;outdoor;1;5784;;50;;;3G;55702;7844;;;;605;1;macro;25103;1
GAB_0033_C02_110_u5;57845;SO1RNC2;511;33.61658333;10.28972222;outdoor;2;5784;;160;;;3G;55702;7845;;;;605;1;macro;20136;1
GAB_0033_C02_110_u6;57846;SO1RNC2;511;33.61658333;10.28972222;outdoor;3;5784;;310;;;3G;55702;7846;;;;605;1;macro;1099;1
GAB_0033_C02_110_v7;57847;SO1RNC2;511;33.61658333;10.28972222;outdoor;1;5784;;50;;;3G;55702;7847;;;;605;1;macro;25103;1
GAB_0033_C02_110_v8;57848;SO1RNC2;511;33.61658333;10.28972222;outdoor;2;5784;;160;;;3G;55702;7848;;;;605;1;macro;20136;1
GAB_0033_C02_110_v9;57849;SO1RNC2;511;33.61658333;10.28972222;outdoor;3;5784;;310;;;3G;55702;7849;;;;605;1;macro;1099;1
GAB_0034_C02_110_u4;57854;SO1RNC2;511;33.61830556;10.27386111;outdoor;1;5785;;50;;;3G;55702;7854;;;;605;1;macro;22450;1
GAB_0034_C02_110_u5;57855;SO1RNC2;511;33.61830556;10.27386111;outdoor;2;5785;;160;;;3G;55702;7855;;;;605;1;macro;20127;1
GAB_0034_C02_110_u6;57856;SO1RNC2;511;33.61830556;10.27386111;outdoor;3;5785;;290;;;3G;55702;7856;;;;605;1;macro;13340;1
GAB_0034_C02_110_v7;57857;SO1RNC2;511;33.61830556;10.27386111;outdoor;1;5785;;50;;;3G;55702;7857;;;;605;1;macro;22450;1
GAB_0034_C02_110_v8;57858;SO1RNC2;511;33.61830556;10.27386111;outdoor;2;5785;;160;;;3G;55702;7858;;;;605;1;macro;20127;1
GAB_0034_C02_110_v9;57859;SO1RNC2;511;33.61830556;10.27386111;outdoor;3;5785;;290;;;3G;55702;7859;;;;605;1;macro;13340;1
GAB_0035_C02_110_u4;57864;SO1RNC2;511;33.635306;10.285222;outdoor;1;5786;;60;;;3G;55702;7864;;;;605;1;macro;25057;1
GAB_0035_C02_110_u5;57865;SO1RNC2;511;33.635306;10.285222;outdoor;2;5786;;180;;;3G;55702;7865;;;;605;1;macro;21661;1
GAB_0035_C02_110_u6;57866;SO1RNC2;511;33.635306;10.285222;outdoor;3;5786;;280;;;3G;55702;7866;;;;605;1;macro;26761;1
GAB_0035_C02_110_v8;57868;SO1RNC2;511;33.635306;10.285222;outdoor;2;5786;;180;;;3G;55702;7868;;;;605;1;macro;-;1
GAB_0036_C02_110_u4;57874;SO1RNC2;511;33.66855278;10.01272778;outdoor;1;5787;;25;;;3G;55702;7874;;;;605;1;macro;16549;1
GAB_0036_C02_110_u5;57875;SO1RNC2;511;33.66855278;10.01272778;outdoor;2;5787;;125;;;3G;55702;7875;;;;605;1;macro;20708;1
GAB_0036_C02_110_u6;57876;SO1RNC2;511;33.66855278;10.01272778;outdoor;3;5787;;195;;;3G;55702;7876;;;;605;1;macro;19487;1
GAB_0036_C02_110_v7;57877;SO1RNC2;511;33.66855278;10.01272778;outdoor;1;5787;;25;;;3G;55702;7877;;;;605;1;macro;16549;1
GAB_0036_C02_110_v8;57878;SO1RNC2;511;33.66855278;10.01272778;outdoor;2;5787;;125;;;3G;55702;7878;;;;605;1;macro;20708;1
GAB_0036_C02_110_v9;57879;SO1RNC2;511;33.66855278;10.01272778;outdoor;3;5787;;195;;;3G;55702;7879;;;;605;1;macro;19487;1
GAB_0037_C01_110_u2;57882;SO1RNC2;511;33.54736;9.97197;outdoor;2;5788;;160;;;3G;55702;7882;;;;605;1;macro;28041;1
GAB_0037_C01_110_u3;57883;SO1RNC2;511;33.54736;9.97197;outdoor;3;5788;;270;;;3G;55702;7883;;;;605;1;macro;35103;1
GAB_0037_C01_110_u5;57885;SO1RNC2;511;33.54736;9.97197;outdoor;2;5788;;160;;;3G;55702;7885;;;;605;1;macro;28041;1
GAB_0037_C01_110_u6;57886;SO1RNC2;511;33.54736;9.97197;outdoor;3;5788;;270;;;3G;55702;7886;;;;605;1;macro;35103;1
GAB_0037_C01_110_v7;57887;SO1RNC2;511;33.54736;9.97197;outdoor;1;5788;;10;;;3G;55702;7887;;;;605;1;macro;35308;1
GAB_0037_C01_110_v8;57888;SO1RNC2;511;33.54736;9.97197;outdoor;2;5788;;160;;;3G;55702;7888;;;;605;1;macro;28041;1
GAB_0037_C01_110_v9;57889;SO1RNC2;511;33.54736;9.97197;outdoor;3;5788;;270;;;3G;55702;7889;;;;605;1;macro;35103;1
GAB_0038_C01_110_v7;57897;SO1RNC2;511;33.73569444;10.01380556;outdoor;1;5789;;30;;;3G;55702;7897;;;;605;1;macro;24838;1
GAB_0038_C01_110_v8;57898;SO1RNC2;511;33.73569444;10.01380556;outdoor;2;5789;;150;;;3G;55702;7898;;;;605;1;macro;28664;1
GAB_0038_C01_110_v9;57899;SO1RNC2;511;33.73569444;10.01380556;outdoor;3;5789;;270;;;3G;55702;7899;;;;605;1;macro;27104;1
GAB_0039_C03_110_v7;57907;SO1RNC2;511;33.75705556;9.92805556;outdoor;1;5790;;80;;;3G;55702;7907;;;;605;1;macro;29052;1
GAB_0039_C03_110_v8;57908;SO1RNC2;511;33.75705556;9.92805556;outdoor;2;5790;;180;;;3G;55702;7908;;;;605;1;macro;33334;1
GAB_0039_C03_110_v9;57909;SO1RNC2;511;33.75705556;9.92805556;outdoor;3;5790;;310;;;3G;55702;7909;;;;605;1;macro;29708;1
GAB_0041_C01_110_u2;57922;SO1RNC2;511;34.22916667;9.60127778;outdoor;2;5792;;130;;;3G;55702;7922;;;;605;1;macro;28542;1
GAB_0041_C01_110_u3;57923;SO1RNC2;511;34.22916667;9.60127778;outdoor;3;5792;;300;;;3G;55702;7923;;;;605;1;macro;31708;1
GAB_0041_C01_110_u5;57925;SO1RNC2;511;34.22916667;9.60127778;outdoor;2;5792;;130;;;3G;55702;7925;;;;605;1;macro;28542;1
GAB_0041_C01_110_u6;57926;SO1RNC2;511;34.22916667;9.60127778;outdoor;3;5792;;300;;;3G;55702;7926;;;;605;1;macro;31708;1
GAB_0041_C01_110_v7;57927;SO1RNC2;511;34.22916667;9.60127778;outdoor;1;5792;;30;;;3G;55702;7927;;;;605;1;macro;31735;1
GAB_0041_C01_110_v8;57928;SO1RNC2;511;34.22916667;9.60127778;outdoor;2;5792;;130;;;3G;55702;7928;;;;605;1;macro;28542;1
GAB_0041_C01_110_v9;57929;SO1RNC2;511;34.22916667;9.60127778;outdoor;3;5792;;300;;;3G;55702;7929;;;;605;1;macro;31708;1
GAB_0042_C02_110_u4;57934;SO1RNC2;511;33.88778056;9.71288889;outdoor;1;5793;;30;;;3G;55702;7934;;;;605;1;macro;28260;1
GAB_0042_C02_110_u5;57935;SO1RNC2;511;33.88778056;9.71288889;outdoor;2;5793;;110;;;3G;55702;7935;;;;605;1;macro;-;1
GAB_0042_C02_110_v1;57937;SO1RNC2;511;33.88778056;9.71288889;outdoor;1;5793;;30;;;3G;55702;7937;;;;605;1;macro;28260;1
GAB_0042_C02_110_v2;57938;SO1RNC2;511;33.88778056;9.71288889;outdoor;2;5793;;110;;;3G;55702;7938;;;;605;1;macro;21870;1
GAB_0042_C02_110_v3;57939;SO1RNC2;511;33.88778056;9.71288889;outdoor;3;5793;;250;;;3G;55702;7939;;;;605;1;macro;33935;1
GAB_0043_C03_110_v1;57947;SO1RNC2;511;33.79374445;9.47872223;outdoor;1;5794;;65;;;3G;55702;7947;;;;605;1;macro;34885;1
GAB_0043_C03_110_v2;57948;SO1RNC2;511;33.79374445;9.47872223;outdoor;2;5794;;245;;;3G;55702;7948;;;;605;1;macro;33889;1
GAB_0045_C01_110_v7;57967;SO1RNC2;511;33.86811111;9.94713889;outdoor;1;5796;;60;;;3G;55701;7967;;;;605;1;macro;22166;1
GAB_0045_C01_110_v8;57968;SO1RNC2;511;33.86811111;9.94713889;outdoor;2;5796;;160;;;3G;55701;7968;;;;605;1;macro;31055;1
GAB_0045_C01_110_v9;57969;SO1RNC2;511;33.86811111;9.94713889;outdoor;3;5796;;290;;;3G;55701;7969;;;;605;1;macro;30806;1
GAB_0046_C01_418_r7;59817;SO1RNC2;511;33.90569444;9.86275;outdoor;4;5797;;255;;;3G;55702;9817;;;;605;1;macro;34541;1
GAB_0046_C01_418_v7;57977;SO1RNC2;511;33.90569444;9.86275;outdoor;1;5797;;10;;;3G;55702;7977;;;;605;1;macro;34938;1
GAB_0046_C01_418_v8;57978;SO1RNC2;511;33.90569444;9.86275;outdoor;2;5797;;100;;;3G;55702;7978;;;;605;1;macro;15014;1
GAB_0046_C01_418_v9;57979;SO1RNC2;511;33.90569444;9.86275;outdoor;3;5797;;170;;;3G;55702;7979;;;;605;1;macro;22116;1
GAB_0047_C03_310_q4;59784;SO1RNC2;511;33.473606;10.130778;outdoor;4;5798;;320;;;3G;55702;9784;;;;605;1;macro;35089;1
GAB_0047_C03_310_r7;59787;SO1RNC2;511;33.473606;10.130778;outdoor;4;5798;;320;;;3G;55702;9787;;;;605;1;macro;35089;1
GAB_0047_C03_310_u4;57984;SO1RNC2;511;33.473606;10.130778;outdoor;1;5798;;30;;;3G;55702;7984;;;;605;1;macro;33165;1
GAB_0047_C03_310_u5;57985;SO1RNC2;511;33.473606;10.130778;outdoor;2;5798;;130;;;3G;55702;7985;;;;605;1;macro;35156;1
GAB_0047_C03_310_u6;57986;SO1RNC2;511;33.473606;10.130778;outdoor;3;5798;;220;;;3G;55702;7986;;;;605;1;macro;35364;1
GAB_0047_C03_310_v7;57987;SO1RNC2;511;33.473606;10.130778;outdoor;1;5798;;30;;;3G;55702;7987;;;;605;1;macro;33165;1
GAB_0047_C03_310_v8;57988;SO1RNC2;511;33.473606;10.130778;outdoor;2;5798;;130;;;3G;55702;7988;;;;605;1;macro;35156;1
GAB_0047_C03_310_v9;57989;SO1RNC2;511;33.473606;10.130778;outdoor;3;5798;;220;;;3G;55702;7989;;;;605;1;macro;35364;1
GAB_0048_C05_214_u2;57992;SO1RNC2;511;33.53551111;9.871427778;outdoor;2;5799;;260;;;3G;55702;7992;;;;605;1;macro;35346;1
GAB_0048_C05_214_u5;57995;SO1RNC2;511;33.53551111;9.871427778;outdoor;2;5799;;260;;;3G;55702;7995;;;;605;1;macro;35346;1
GAB_0048_C05_214_v7;57997;SO1RNC2;511;33.53551111;9.871427778;outdoor;1;5799;;70;;;3G;55702;7997;;;;605;1;macro;29732;1
GAB_0048_C05_214_v8;57998;SO1RNC2;511;33.53551111;9.871427778;outdoor;2;5799;;260;;;3G;55702;7998;;;;605;1;macro;35346;1
GAB_0048_C05_214_v9;57999;SO1RNC2;511;33.53551111;9.871427778;outdoor;3;5799;;345;;;3G;55702;7999;;;;605;1;macro;35352;1
GAB_0049_C02_310_v1;58007;SO1RNC2;511;33.88116112;9.61635556;outdoor;1;5800;;80;;;3G;55702;8007;;;;605;1;macro;25275;1
GAB_0049_C02_310_v2;58008;SO1RNC2;511;33.88116112;9.61635556;outdoor;2;5800;;290;;;3G;55702;8008;;;;605;1;macro;34856;1
GAB_0052_C03_112_u4;58014;SO1RNC2;511;33.872742;10.12835;outdoor;1;5801;;150;;;3G;55701;8014;;;;605;1;macro;4457;1
GAB_0052_C03_112_u5;58015;SO1RNC2;511;33.872742;10.12835;outdoor;2;5801;;230;;;3G;55701;8015;;;;605;1;macro;1270;1
GAB_0052_C03_112_u6;58016;SO1RNC2;511;33.872742;10.12835;outdoor;3;5801;;320;;;3G;55701;8016;;;;605;1;macro;5134;1
GAB_0052_C03_112_v7;58017;SO1RNC2;511;33.872742;10.12835;outdoor;1;5801;;150;;;3G;55701;8017;;;;605;1;macro;4457;1
GAB_0052_C03_112_v8;58018;SO1RNC2;511;33.872742;10.12835;outdoor;2;5801;;230;;;3G;55701;8018;;;;605;1;macro;1270;1
GAB_0052_C03_112_v9;58019;SO1RNC2;511;33.872742;10.12835;outdoor;3;5801;;320;;;3G;55701;8019;;;;605;1;macro;5134;1
GAB_0053_C01_112_u4;58044;SO1RNC2;511;33.8815;10.09798;outdoor;1;5804;;40;;;3G;55701;8044;;;;605;1;macro;448;1
GAB_0053_C01_112_u5;58045;SO1RNC2;511;33.8815;10.09798;outdoor;2;5804;;210;;;3G;55701;8045;;;;605;1;macro;1922;1
GAB_0053_C01_112_u6;58046;SO1RNC2;511;33.8815;10.09798;outdoor;3;5804;;300;;;3G;55701;8046;;;;605;1;macro;1949;1
GAB_0054_C02_112_u4;58054;SO1RNC2;511;33.8553889;10.0946389;outdoor;1;5805;;90;;;3G;55701;8054;;;;605;1;macro;695;1
GAB_0054_C02_112_u5;58055;SO1RNC2;511;33.8553889;10.0946389;outdoor;2;5805;;210;;;3G;55701;8055;;;;605;1;macro;14752;1
GAB_0054_C02_112_u6;58056;SO1RNC2;511;33.8553889;10.0946389;outdoor;3;5805;;330;;;3G;55701;8056;;;;605;1;macro;3488;1
GAB_0054_C02_112_v7;58057;SO1RNC2;511;33.8553889;10.0946389;outdoor;1;5805;;90;;;3G;55701;8057;;;;605;1;macro;695;1
GAB_0054_C02_112_v8;58058;SO1RNC2;511;33.8553889;10.0946389;outdoor;2;5805;;210;;;3G;55701;8058;;;;605;1;macro;14752;1
GAB_0054_C02_112_v9;58059;SO1RNC2;511;33.8553889;10.0946389;outdoor;3;5805;;330;;;3G;55701;8059;;;;605;1;macro;3488;1
GAB_0055_C03_112_u4;58064;SO1RNC2;511;33.84466667;10.11447222;outdoor;1;5806;;10;;;3G;55701;8064;;;;605;1;macro;3249;1
GAB_0055_C03_112_u5;58065;SO1RNC2;511;33.84466667;10.11447222;outdoor;2;5806;;160;;;3G;55701;8065;;;;605;1;macro;9684;1
GAB_0055_C03_112_u6;58066;SO1RNC2;511;33.84466667;10.11447222;outdoor;3;5806;;260;;;3G;55701;8066;;;;605;1;macro;15071;1
GAB_0055_C03_112_v8;58068;SO1RNC2;511;33.84466667;10.11447222;outdoor;2;5806;;160;;;3G;55701;8068;;;;605;1;macro;9684;1
GAB_0057_C02_412_q4;59924;SO1RNC2;511;33.941225;10.06786389;outdoor;4;5808;;340;;;3G;55701;9924;;;;605;1;macro;707;1
GAB_0057_C02_412_r7;59927;SO1RNC2;511;33.941225;10.06786389;outdoor;4;5808;;340;;;3G;55701;9927;;;;605;1;macro;707;1
GAB_0057_C02_412_u4;58084;SO1RNC2;511;33.941225;10.06786389;outdoor;1;5808;;60;;;3G;55701;8084;;;;605;1;macro;618;1
GAB_0057_C02_412_u5;58085;SO1RNC2;511;33.941225;10.06786389;outdoor;2;5808;;140;;;3G;55701;8085;;;;605;1;macro;4414;1
GAB_0057_C02_412_u6;58086;SO1RNC2;511;33.941225;10.06786389;outdoor;3;5808;;260;;;3G;55701;8086;;;;605;1;macro;590;1
GAB_0057_C02_412_v7;58087;SO1RNC2;511;33.941225;10.06786389;outdoor;1;5808;;60;;;3G;55701;8087;;;;605;1;macro;618;1
GAB_0057_C02_412_v8;58088;SO1RNC2;511;33.941225;10.06786389;outdoor;2;5808;;140;;;3G;55701;8088;;;;605;1;macro;4414;1
GAB_0057_C02_412_v9;58089;SO1RNC2;511;33.941225;10.06786389;outdoor;3;5808;;260;;;3G;55701;8089;;;;605;1;macro;590;1
GAB_0058_C03_315_u4;58094;SO1RNC2;511;33.983911;9.978261;outdoor;1;5809;;80;;;3G;55701;8094;;;;605;1;macro;25153;1
GAB_0058_C03_315_u5;58095;SO1RNC2;511;33.983911;9.978261;outdoor;2;5809;;170;;;3G;55701;8095;;;;605;1;macro;3050;1
GAB_0058_C03_315_u6;58096;SO1RNC2;511;33.983911;9.978261;outdoor;3;5809;;270;;;3G;55701;8096;;;;605;1;macro;8292;1
GAB_0058_C03_315_v9;58099;SO1RNC2;511;33.983911;9.978261;outdoor;3;5809;;270;;;3G;55701;8099;;;;605;1;macro;8292;1
GAB_0060_C02_413_u4;58114;SO1RNC2;511;33.88425278;10.09331389;outdoor;1;5811;;0;;;3G;55701;8114;;;;605;1;macro;431;1
GAB_0060_C02_413_u5;58115;SO1RNC2;511;33.88425278;10.09331389;outdoor;2;5811;;150;;;3G;55701;8115;;;;605;1;macro;411;1
