CellName;Cell_ID;Longitude_Sector;Latitude_Sector;CoverageType;SiteID;Azimuth;HorizBeamwidth;VertBeamwidth;Technology;LAC;eNodeBID;mcc;mnc;Downtilt;Electrical_DownTilt;BSC_ID;RF_Solution;expected_cell_range;Antenna_id
BEJ_0027_C06_310_l1;7;9.661356;36.546731;outdoor;2278;90;;;4G;33101;2278;605;1;;;;macro;-;1
BEJ_0027_C06_310_l2;8;9.661356;36.546731;outdoor;2278;165;;;4G;33101;2278;605;1;;;;macro;-;1
BEJ_0027_C06_310_l3;9;9.661356;36.546731;outdoor;2278;235;;;4G;33101;2278;605;1;;;;macro;-;1
BEJ_0027_C06_310_l4;17;9.661356;36.546731;outdoor;2278;350;;;4G;33101;2278;605;1;;;;macro;-;1
BEJ_0028_C01_310_f1;1;9.10686111;36.52472222;outdoor;2279;140;;;4G;33101;2279;605;1;;;;macro;6697;1
BEJ_0028_C01_310_f2;2;9.10686111;36.52472222;outdoor;2279;230;;;4G;33101;2279;605;1;;;;macro;10859;1
BEJ_0028_C01_310_f3;3;9.10686111;36.52472222;outdoor;2279;340;;;4G;33101;2279;605;1;;;;macro;29693;1
BEJ_0028_C01_310_h1;4;9.10686111;36.52472222;outdoor;2279;140;;;4G;33101;2279;605;1;;;;macro;6697;1
BEJ_0028_C01_310_h2;5;9.10686111;36.52472222;outdoor;2279;230;;;4G;33101;2279;605;1;;;;macro;10859;1
BEJ_0028_C01_310_j1;104;9.10686111;36.52472222;outdoor;2279;140;;;4G;33101;2279;605;1;;;;macro;4540;1
BEJ_0028_C01_310_j2;105;9.10686111;36.52472222;outdoor;2279;230;;;4G;33101;2279;605;1;;;;macro;12117;1
BEJ_0028_C01_310_l1;7;9.10686111;36.52472222;outdoor;2279;140;;;4G;33101;2279;605;1;;;;macro;2384;1
BEJ_0028_C01_310_l2;8;9.10686111;36.52472222;outdoor;2279;230;;;4G;33101;2279;605;1;;;;macro;10025;1
BEJ_0028_C01_310_l3;9;9.10686111;36.52472222;outdoor;2279;340;;;4G;33101;2279;605;1;;;;macro;-;1
BEJ_0029_C02_310_f1;1;9.32220972;36.79172893;outdoor;2280;40;;;4G;33101;2280;605;1;;;;macro;33128;1
BEJ_0029_C02_310_f2;2;9.32220972;36.79172893;outdoor;2280;170;;;4G;33101;2280;605;1;;;;macro;32854;1
BEJ_0029_C02_310_f3;3;9.32220972;36.79172893;outdoor;2280;250;;;4G;33101;2280;605;1;;;;macro;24680;1
BEJ_0032_C09_414_h1;4;9.441382;36.551705;outdoor;2283;60;;;4G;33101;2283;605;1;;;;macro;16418;1
BEJ_0032_C09_414_h2;5;9.441382;36.551705;outdoor;2283;170;;;4G;33101;2283;605;1;;;;macro;16747;1
BEJ_0032_C09_414_h3;6;9.441382;36.551705;outdoor;2283;260;;;4G;33101;2283;605;1;;;;macro;18491;1
BEJ_0032_C09_414_j1;104;9.441382;36.551705;outdoor;2283;60;;;4G;33101;2283;605;1;;;;macro;977;1
BEJ_0032_C09_414_j2;105;9.441382;36.551705;outdoor;2283;170;;;4G;33101;2283;605;1;;;;macro;1383;1
BEJ_0032_C09_414_j3;106;9.441382;36.551705;outdoor;2283;260;;;4G;33101;2283;605;1;;;;macro;1713;1
BEJ_0032_C09_414_l1;7;9.441382;36.551705;outdoor;2283;60;;;4G;33101;2283;605;1;;;;macro;3276;1
BEJ_0032_C09_414_l3;9;9.441382;36.551705;outdoor;2283;260;;;4G;33101;2283;605;1;;;;macro;1827;1
BEJ_0033_C03_310_f1;1;9.00487;36.9674;outdoor;2284;95;;;4G;33101;2284;605;1;;;;macro;23088;1
BEJ_0033_C03_310_f2;2;9.00487;36.9674;outdoor;2284;185;;;4G;33101;2284;605;1;;;;macro;12081;1
BEJ_0033_C03_310_f3;3;9.00487;36.9674;outdoor;2284;255;;;4G;33101;2284;605;1;;;;macro;24494;1
BEJ_0035_C06_211_f1;1;9.178889;36.73125;outdoor;2286;0;;;4G;33101;2286;605;1;;;;macro;2152;1
BEJ_0035_C06_211_f2;2;9.178889;36.73125;outdoor;2286;130;;;4G;33101;2286;605;1;;;;macro;2164;1
BEJ_0035_C06_211_f3;3;9.178889;36.73125;outdoor;2286;250;;;4G;33101;2286;605;1;;;;macro;949;1
BEJ_0035_C06_211_h1;4;9.178889;36.73125;outdoor;2286;0;;;4G;33101;2286;605;1;;;;macro;2152;1
BEJ_0035_C06_211_h2;5;9.178889;36.73125;outdoor;2286;130;;;4G;33101;2286;605;1;;;;macro;2164;1
BEJ_0035_C06_211_h3;6;9.178889;36.73125;outdoor;2286;250;;;4G;33101;2286;605;1;;;;macro;949;1
BEJ_0035_C06_211_l1;7;9.178889;36.73125;outdoor;2286;0;;;4G;33101;2286;605;1;;;;macro;-;1
BEJ_0035_C06_211_l2;8;9.178889;36.73125;outdoor;2286;130;;;4G;33101;2286;605;1;;;;macro;2164;1
BEJ_0035_C06_211_l3;9;9.178889;36.73125;outdoor;2286;250;;;4G;33101;2286;605;1;;;;macro;949;1
BEJ_0036_C04_212_f1;1;9.200831;36.737258;outdoor;2287;10;;;4G;33101;2287;605;1;;;;macro;6776;1
BEJ_0036_C04_212_f2;2;9.200831;36.737258;outdoor;2287;150;;;4G;33101;2287;605;1;;;;macro;18273;1
BEJ_0036_C04_212_f3;3;9.200831;36.737258;outdoor;2287;280;;;4G;33101;2287;605;1;;;;macro;1087;1
BEJ_0036_C04_212_l2;8;9.200831;36.737258;outdoor;2287;150;;;4G;33101;2287;605;1;;;;macro;18273;1
BEJ_0036_C04_212_l3;9;9.200831;36.737258;outdoor;2287;280;;;4G;33101;2287;605;1;;;;macro;1087;1
BEJ_0039_C01_311_h1;4;9.203363;36.719593;outdoor;2290;95;;;4G;33101;2290;605;1;;;;macro;4402;1
BEJ_0039_C01_311_h2;5;9.203363;36.719593;outdoor;2290;250;;;4G;33101;2290;605;1;;;;macro;11418;1
BEJ_0039_C01_311_h3;6;9.203363;36.719593;outdoor;2290;340;;;4G;33101;2290;605;1;;;;macro;592;1
BEJ_0040_C02_311_f1;1;9.1744244;36.72656307;outdoor;2291;50;;;4G;33101;2291;605;1;;;;macro;2724;1
BEJ_0040_C02_311_f2;2;9.1744244;36.72656307;outdoor;2291;140;;;4G;33101;2291;605;1;;;;macro;14347;1
BEJ_0040_C02_311_f3;3;9.1744244;36.72656307;outdoor;2291;310;;;4G;33101;2291;605;1;;;;macro;607;1
BEJ_0040_C02_311_h1;4;9.1744244;36.72656307;outdoor;2291;50;;;4G;33101;2291;605;1;;;;macro;2724;1
BEJ_0040_C02_311_h2;5;9.1744244;36.72656307;outdoor;2291;140;;;4G;33101;2291;605;1;;;;macro;14347;1
BEJ_0040_C02_311_h3;6;9.1744244;36.72656307;outdoor;2291;310;;;4G;33101;2291;605;1;;;;macro;607;1
BEJ_0040_C02_311_l1;7;9.1744244;36.72656307;outdoor;2291;50;;;4G;33101;2291;605;1;;;;macro;2724;1
BEJ_0040_C02_311_l2;8;9.1744244;36.72656307;outdoor;2291;140;;;4G;33101;2291;605;1;;;;macro;14347;1
BEJ_0040_C02_311_l3;9;9.1744244;36.72656307;outdoor;2291;310;;;4G;33101;2291;605;1;;;;macro;607;1
BEJ_0042_C01_312_f1;1;9.076069;36.977609;outdoor;2293;30;;;4G;33101;2293;605;1;;;;macro;26502;1
BEJ_0042_C01_312_f2;2;9.076069;36.977609;outdoor;2293;120;;;4G;33101;2293;605;1;;;;macro;6181;1
BEJ_0042_C01_312_f3;3;9.076069;36.977609;outdoor;2293;260;;;4G;33101;2293;605;1;;;;macro;19331;1
BEJ_0042_C01_312_h1;4;9.076069;36.977609;outdoor;2293;30;;;4G;33101;2293;605;1;;;;macro;1213;1
BEJ_0042_C01_312_h2;5;9.076069;36.977609;outdoor;2293;120;;;4G;33101;2293;605;1;;;;macro;655;1
BEJ_0042_C01_312_h3;6;9.076069;36.977609;outdoor;2293;260;;;4G;33101;2293;605;1;;;;macro;1210;1
BEJ_0042_C01_312_j1;104;9.076069;36.977609;outdoor;2293;30;;;4G;33101;2293;605;1;;;;macro;1629;1
BEJ_0042_C01_312_j2;105;9.076069;36.977609;outdoor;2293;120;;;4G;33101;2293;605;1;;;;macro;699;1
BEJ_0042_C01_312_j3;106;9.076069;36.977609;outdoor;2293;260;;;4G;33101;2293;605;1;;;;macro;1505;1
BEJ_0042_C01_312_l1;7;9.076069;36.977609;outdoor;2293;30;;;4G;33101;2293;605;1;;;;macro;971;1
BEJ_0042_C01_312_l2;8;9.076069;36.977609;outdoor;2293;120;;;4G;33101;2293;605;1;;;;macro;564;1
BEJ_0042_C01_312_l3;9;9.076069;36.977609;outdoor;2293;260;;;4G;33101;2293;605;1;;;;macro;1461;1
BEJ_0044_C02_313_h1;4;9.62539;36.6458;outdoor;2295;90;;;4G;33101;2295;605;1;;;;macro;1018;1
BEJ_0044_C02_313_h2;5;9.62539;36.6458;outdoor;2295;180;;;4G;33101;2295;605;1;;;;macro;23324;1
BEJ_0044_C02_313_h3;6;9.62539;36.6458;outdoor;2295;280;;;4G;33101;2295;605;1;;;;macro;28898;1
BEJ_0045_C01_413_f1;1;9.24721389;36.45391667;outdoor;2296;100;;;4G;33101;2296;605;1;;;;macro;26154;1
BEJ_0045_C01_413_f2;2;9.24721389;36.45391667;outdoor;2296;170;;;4G;33101;2296;605;1;;;;macro;23441;1
BEJ_0045_C01_413_f3;3;9.24721389;36.45391667;outdoor;2296;300;;;4G;33101;2296;605;1;;;;macro;31870;1
BEJ_0045_C01_413_h1;4;9.24721389;36.45391667;outdoor;2296;100;;;4G;33101;2296;605;1;;;;macro;26154;1
BEJ_0045_C01_413_h2;5;9.24721389;36.45391667;outdoor;2296;170;;;4G;33101;2296;605;1;;;;macro;-;1
BEJ_0045_C01_413_h3;6;9.24721389;36.45391667;outdoor;2296;300;;;4G;33101;2296;605;1;;;;macro;31870;1
BEJ_0045_C01_413_h4;14;9.24721389;36.45391667;outdoor;2296;10;;;4G;33101;2296;605;1;;;;macro;33594;1
BEJ_0047_C01_214_f1;1;9.68221;36.634362;outdoor;2298;85;;;4G;33101;2298;605;1;;;;macro;31029;1
BEJ_0047_C01_214_f2;2;9.68221;36.634362;outdoor;2298;230;;;4G;33101;2298;605;1;;;;macro;25478;1
BEJ_0047_C01_214_f3;3;9.68221;36.634362;outdoor;2298;350;;;4G;33101;2298;605;1;;;;macro;27539;1
BEJ_0047_C01_214_h3;6;9.68221;36.634362;outdoor;2298;350;;;4G;33101;2298;605;1;;;;macro;27539;1
BEJ_0052_C01_116_f1;1;9.191028;36.733472;outdoor;2303;50;;;4G;33101;2303;605;1;;;;macro;3129;1
BEJ_0052_C01_116_f2;2;9.191028;36.733472;outdoor;2303;120;;;4G;33101;2303;605;1;;;;macro;6378;1
BEJ_0052_C01_116_f3;3;9.191028;36.733472;outdoor;2303;240;;;4G;33101;2303;605;1;;;;macro;3154;1
BEJ_0052_C01_116_f4;11;9.191028;36.733472;outdoor;2303;320;;;4G;33101;2303;605;1;;;;macro;3116;1
BEJ_0052_C01_116_h1;4;9.191028;36.733472;outdoor;2303;50;;;4G;33101;2303;605;1;;;;macro;3129;1
BEJ_0052_C01_116_h2;5;9.191028;36.733472;outdoor;2303;120;;;4G;33101;2303;605;1;;;;macro;6378;1
BEJ_0052_C01_116_h3;6;9.191028;36.733472;outdoor;2303;240;;;4G;33101;2303;605;1;;;;macro;3154;1
BEJ_0052_C01_116_h4;14;9.191028;36.733472;outdoor;2303;320;;;4G;33101;2303;605;1;;;;macro;3116;1
BEJ_0052_C01_116_j1;104;9.191028;36.733472;outdoor;2303;50;;;4G;33101;2303;605;1;;;;macro;909;1
BEJ_0052_C01_116_j2;105;9.191028;36.733472;outdoor;2303;120;;;4G;33101;2303;605;1;;;;macro;1433;1
BEJ_0052_C01_116_j3;106;9.191028;36.733472;outdoor;2303;240;;;4G;33101;2303;605;1;;;;macro;888;1
BEJ_0052_C01_116_j4;114;9.191028;36.733472;outdoor;2303;320;;;4G;33101;2303;605;1;;;;macro;1241;1
BEJ_0052_C01_116_l1;7;9.191028;36.733472;outdoor;2303;50;;;4G;33101;2303;605;1;;;;macro;870;1
BEJ_0052_C01_116_l2;8;9.191028;36.733472;outdoor;2303;120;;;4G;33101;2303;605;1;;;;macro;1147;1
BEJ_0052_C01_116_l3;9;9.191028;36.733472;outdoor;2303;240;;;4G;33101;2303;605;1;;;;macro;987;1
BEJ_0052_C01_116_l4;17;9.191028;36.733472;outdoor;2303;320;;;4G;33101;2303;605;1;;;;macro;781;1
BEJ_0054_C01_116_f1;1;9.11019;36.59993;outdoor;2305;20;;;4G;33101;2305;605;1;;;;macro;29472;1
BEJ_0054_C01_116_f2;2;9.11019;36.59993;outdoor;2305;160;;;4G;33101;2305;605;1;;;;macro;18175;1
BEJ_0054_C01_116_f3;3;9.11019;36.59993;outdoor;2305;245;;;4G;33101;2305;605;1;;;;macro;30923;1
BEJ_0054_C01_116_h2;5;9.11019;36.59993;outdoor;2305;160;;;4G;33101;2305;605;1;;;;macro;18175;1
BEJ_0060_C03_218_f1;1;8.958042;36.827928;outdoor;2311;60;;;4G;33101;2311;605;1;;;;macro;31075;1
BEJ_0060_C03_218_f2;2;8.958042;36.827928;outdoor;2311;250;;;4G;33101;2311;605;1;;;;macro;32934;1
BEJ_0060_C03_218_f3;3;8.958042;36.827928;outdoor;2311;340;;;4G;33101;2311;605;1;;;;macro;31175;1
BEJ_0064_C02_120_f1;1;9.086585;36.767812;outdoor;2315;50;;;4G;33101;2315;605;1;;;;macro;28122;1
BEJ_0064_C02_120_f2;2;9.086585;36.767812;outdoor;2315;140;;;4G;33101;2315;605;1;;;;macro;32270;1
BEJ_0064_C02_120_f3;3;9.086585;36.767812;outdoor;2315;270;;;4G;33101;2315;605;1;;;;macro;31813;1
BEJ_0064_C02_120_h1;4;9.086585;36.767812;outdoor;2315;50;;;4G;33101;2315;605;1;;;;macro;4396;1
BEJ_0065_C01_119_f1;1;9.445398;36.545413;outdoor;2316;50;;;4G;33101;2316;605;1;;;;macro;2938;1
BEJ_0065_C01_119_f2;2;9.445398;36.545413;outdoor;2316;130;;;4G;33101;2316;605;1;;;;macro;704;1
BEJ_0065_C01_119_f3;3;9.445398;36.545413;outdoor;2316;300;;;4G;33101;2316;605;1;;;;macro;3200;1
BEJ_0065_C01_119_h1;4;9.445398;36.545413;outdoor;2316;50;;;4G;33101;2316;605;1;;;;macro;1055;1
BEJ_0065_C01_119_h2;5;9.445398;36.545413;outdoor;2316;130;;;4G;33101;2316;605;1;;;;macro;298;1
BEJ_0065_C01_119_h3;6;9.445398;36.545413;outdoor;2316;300;;;4G;33101;2316;605;1;;;;macro;1818;1
BEJ_0067_C01_219_f1;1;9.441224;36.666944;outdoor;2318;20;;;4G;33101;2318;605;1;;;;macro;25862;1
BEJ_0067_C01_219_f2;2;9.441224;36.666944;outdoor;2318;95;;;4G;33101;2318;605;1;;;;macro;21279;1
BEJ_0067_C01_219_f3;3;9.441224;36.666944;outdoor;2318;320;;;4G;33101;2318;605;1;;;;macro;24942;1
BEJ_0067_C01_219_h1;4;9.441224;36.666944;outdoor;2318;20;;;4G;33101;2318;605;1;;;;macro;25862;1
BEJ_0067_C01_219_h2;5;9.441224;36.666944;outdoor;2318;95;;;4G;33101;2318;605;1;;;;macro;21279;1
BEJ_0067_C01_219_h3;6;9.441224;36.666944;outdoor;2318;320;;;4G;33101;2318;605;1;;;;macro;24942;1
BEJ_0069_C01_121_f1;1;8.977175;36.997664;outdoor;2320;0;;;4G;33101;2320;605;1;;;;macro;3706;1
BEJ_0069_C01_121_f2;2;8.977175;36.997664;outdoor;2320;90;;;4G;33101;2320;605;1;;;;macro;6784;1
BEJ_0069_C01_121_f3;3;8.977175;36.997664;outdoor;2320;180;;;4G;33101;2320;605;1;;;;macro;9334;1
BEJ_0073_C01_221_f1;1;9.110481;36.956853;outdoor;2324;30;;;4G;33101;2324;605;1;;;;macro;6870;1
BEJ_0073_C01_221_f2;2;9.110481;36.956853;outdoor;2324;190;;;4G;33101;2324;605;1;;;;macro;3286;1
BEJ_0073_C01_221_f3;3;9.110481;36.956853;outdoor;2324;270;;;4G;33101;2324;605;1;;;;macro;3700;1
BIZ_0001_C02_409_f1;1;9.87652778;37.27416667;outdoor;1502;100;;;4G;22101;1502;605;1;;;;macro;16139;1
BIZ_0001_C02_409_f2;2;9.87652778;37.27416667;outdoor;1502;230;;;4G;22101;1502;605;1;;;;macro;23632;1
BIZ_0001_C02_409_f3;3;9.87652778;37.27416667;outdoor;1502;330;;;4G;22101;1502;605;1;;;;macro;5550;1
BIZ_0001_C02_409_h1;4;9.87652778;37.27416667;outdoor;1502;100;;;4G;22101;1502;605;1;;;;macro;16139;1
BIZ_0001_C02_409_h2;5;9.87652778;37.27416667;outdoor;1502;230;;;4G;22101;1502;605;1;;;;macro;23632;1
BIZ_0001_C02_409_h3;6;9.87652778;37.27416667;outdoor;1502;330;;;4G;22101;1502;605;1;;;;macro;5550;1
BIZ_0002_C03_409_f1;1;9.8168;37.25916;outdoor;1503;70;;;4G;22101;1503;605;1;;;;macro;22574;1
BIZ_0002_C03_409_f2;2;9.8168;37.25916;outdoor;1503;160;;;4G;22101;1503;605;1;;;;macro;20565;1
BIZ_0002_C03_409_f3;3;9.8168;37.25916;outdoor;1503;270;;;4G;22101;1503;605;1;;;;macro;25690;1
BIZ_0002_C03_409_h1;4;9.8168;37.25916;outdoor;1503;70;;;4G;22101;1503;605;1;;;;macro;22574;1
BIZ_0002_C03_409_h2;5;9.8168;37.25916;outdoor;1503;160;;;4G;22101;1503;605;1;;;;macro;20565;1
BIZ_0002_C03_409_h3;6;9.8168;37.25916;outdoor;1503;270;;;4G;22101;1503;605;1;;;;macro;25690;1
BIZ_0003_C04_409_f3;3;9.88652778;37.26252778;outdoor;1504;330;;;4G;22101;1504;605;1;;;;macro;6822;1
BIZ_0003_C04_409_h1;4;9.88652778;37.26252778;outdoor;1504;90;;;4G;22101;1504;605;1;;;;macro;16689;1
BIZ_0003_C04_409_h2;5;9.88652778;37.26252778;outdoor;1504;180;;;4G;22101;1504;605;1;;;;macro;24276;1
BIZ_0003_C04_409_h3;6;9.88652778;37.26252778;outdoor;1504;330;;;4G;22101;1504;605;1;;;;macro;6822;1
BIZ_0003_C04_409_h4;14;9.88652778;37.26252778;outdoor;1504;260;;;4G;22101;1504;605;1;;;;macro;23397;1
BIZ_0005_C04_409_f1;1;9.8796;37.24186;outdoor;1506;0;;;4G;22101;1506;605;1;;;;macro;876;1
BIZ_0005_C04_409_f2;2;9.8796;37.24186;outdoor;1506;130;;;4G;22101;1506;605;1;;;;macro;757;1
BIZ_0005_C04_409_h1;4;9.8796;37.24186;outdoor;1506;0;;;4G;22101;1506;605;1;;;;macro;8250;1
BIZ_0005_C04_409_h2;5;9.8796;37.24186;outdoor;1506;130;;;4G;22101;1506;605;1;;;;macro;15966;1
BIZ_0005_C04_409_h3;6;9.8796;37.24186;outdoor;1506;220;;;4G;22101;1506;605;1;;;;macro;21572;1
BIZ_0006_C03_409_f1;1;9.8772;37.25302;outdoor;1507;10;;;4G;22101;1507;605;1;;;;macro;353;1
BIZ_0006_C03_409_f2;2;9.8772;37.25302;outdoor;1507;180;;;4G;22101;1507;605;1;;;;macro;495;1
BIZ_0006_C03_409_f3;3;9.8772;37.25302;outdoor;1507;260;;;4G;22101;1507;605;1;;;;macro;7065;1
BIZ_0006_C03_409_f4;11;9.8772;37.25302;outdoor;1507;110;;;4G;22101;1507;605;1;;;;macro;15464;1
BIZ_0006_C03_409_h1;4;9.8772;37.25302;outdoor;1507;10;;;4G;22101;1507;605;1;;;;macro;353;1
BIZ_0006_C03_409_h2;5;9.8772;37.25302;outdoor;1507;180;;;4G;22101;1507;605;1;;;;macro;495;1
BIZ_0006_C03_409_h3;6;9.8772;37.25302;outdoor;1507;260;;;4G;22101;1507;605;1;;;;macro;7065;1
BIZ_0008_C02_409_f1;1;9.913323;37.233681;outdoor;1509;20;;;4G;22101;1509;605;1;;;;macro;803;1
BIZ_0008_C02_409_f2;2;9.913323;37.233681;outdoor;1509;150;;;4G;22101;1509;605;1;;;;macro;14710;1
BIZ_0008_C02_409_f3;3;9.913323;37.233681;outdoor;1509;300;;;4G;22101;1509;605;1;;;;macro;2277;1
BIZ_0008_C02_409_f4;11;9.913323;37.233681;outdoor;1509;90;;;4G;22101;1509;605;1;;;;macro;13896;1
BIZ_0008_C02_409_h1;4;9.913323;37.233681;outdoor;1509;20;;;4G;22101;1509;605;1;;;;macro;803;1
BIZ_0008_C02_409_h2;5;9.913323;37.233681;outdoor;1509;150;;;4G;22101;1509;605;1;;;;macro;14710;1
BIZ_0008_C02_409_h3;6;9.913323;37.233681;outdoor;1509;300;;;4G;22101;1509;605;1;;;;macro;2277;1
BIZ_0008_C02_409_h4;14;9.913323;37.233681;outdoor;1509;90;;;4G;22101;1509;605;1;;;;macro;13896;1
BIZ_0009_C06_409_f1;1;10.04714444;37.23971111;outdoor;1510;80;;;4G;22103;1510;605;1;;;;macro;25720;1
BIZ_0009_C06_409_f2;2;10.04714444;37.23971111;outdoor;1510;180;;;4G;22103;1510;605;1;;;;macro;29731;1
BIZ_0009_C06_409_f3;3;10.04714444;37.23971111;outdoor;1510;320;;;4G;22103;1510;605;1;;;;macro;4340;1
BIZ_0009_C06_409_h1;4;10.04714444;37.23971111;outdoor;1510;80;;;4G;22103;1510;605;1;;;;macro;25720;1
BIZ_0009_C06_409_h2;5;10.04714444;37.23971111;outdoor;1510;180;;;4G;22103;1510;605;1;;;;macro;29731;1
BIZ_0009_C06_409_h3;6;10.04714444;37.23971111;outdoor;1510;320;;;4G;22103;1510;605;1;;;;macro;4340;1
BIZ_0010_C03_409_f1;1;9.862829;37.267733;outdoor;1511;80;;;4G;22101;1511;605;1;;;;macro;1207;1
BIZ_0010_C03_409_f2;2;9.862829;37.267733;outdoor;1511;240;;;4G;22101;1511;605;1;;;;macro;22661;1
BIZ_0010_C03_409_f3;3;9.862829;37.267733;outdoor;1511;340;;;4G;22101;1511;605;1;;;;macro;4601;1
BIZ_0010_C03_409_h1;4;9.862829;37.267733;outdoor;1511;80;;;4G;22101;1511;605;1;;;;macro;1207;1
BIZ_0010_C03_409_h2;5;9.862829;37.267733;outdoor;1511;240;;;4G;22101;1511;605;1;;;;macro;22661;1
BIZ_0010_C03_409_h3;6;9.862829;37.267733;outdoor;1511;340;;;4G;22101;1511;605;1;;;;macro;4601;1
BIZ_0011_C03_409_f1;1;9.84713889;37.28222222;outdoor;1512;30;;;4G;22101;1512;605;1;;;;macro;919;1
BIZ_0011_C03_409_f2;2;9.84713889;37.28222222;outdoor;1512;110;;;4G;22101;1512;605;1;;;;macro;16172;1
BIZ_0011_C03_409_f3;3;9.84713889;37.28222222;outdoor;1512;250;;;4G;22101;1512;605;1;;;;macro;1148;1
BIZ_0011_C03_409_f4;11;9.84713889;37.28222222;outdoor;1512;180;;;4G;22101;1512;605;1;;;;macro;23391;1
BIZ_0011_C03_409_h1;4;9.84713889;37.28222222;outdoor;1512;30;;;4G;22101;1512;605;1;;;;macro;919;1
BIZ_0011_C03_409_h2;5;9.84713889;37.28222222;outdoor;1512;110;;;4G;22101;1512;605;1;;;;macro;16172;1
BIZ_0011_C03_409_h3;6;9.84713889;37.28222222;outdoor;1512;250;;;4G;22101;1512;605;1;;;;macro;1148;1
BIZ_0011_C03_409_h4;14;9.84713889;37.28222222;outdoor;1512;180;;;4G;22101;1512;605;1;;;;macro;23391;1
BIZ_0012_C01_409_f1;1;9.856314;37.292612;outdoor;1513;140;;;4G;22101;1513;605;1;;;;macro;25674;1
BIZ_0012_C01_409_f2;2;9.856314;37.292612;outdoor;1513;0;;;4G;22101;1513;605;1;;;;macro;2279;1
BIZ_0012_C01_409_f3;3;9.856314;37.292612;outdoor;1513;260;;;4G;22101;1513;605;1;;;;macro;24398;1
BIZ_0012_C01_409_h1;4;9.856314;37.292612;outdoor;1513;140;;;4G;22101;1513;605;1;;;;macro;25674;1
BIZ_0012_C01_409_h2;5;9.856314;37.292612;outdoor;1513;0;;;4G;22101;1513;605;1;;;;macro;2279;1
BIZ_0012_C01_409_h3;6;9.856314;37.292612;outdoor;1513;260;;;4G;22101;1513;605;1;;;;macro;24398;1
BIZ_0014_C08_409_f1;1;9.862668;37.279973;outdoor;1515;20;;;4G;22101;1515;605;1;;;;macro;3765;1
BIZ_0014_C08_409_f2;2;9.862668;37.279973;outdoor;1515;140;;;4G;22101;1515;605;1;;;;macro;23773;1
BIZ_0014_C08_409_f3;3;9.862668;37.279973;outdoor;1515;230;;;4G;22101;1515;605;1;;;;macro;24596;1
BIZ_0014_C08_409_f4;11;9.862668;37.279973;outdoor;1515;310;;;4G;22101;1515;605;1;;;;macro;4269;1
BIZ_0014_C08_409_h1;4;9.862668;37.279973;outdoor;1515;20;;;4G;22101;1515;605;1;;;;macro;3765;1
BIZ_0014_C08_409_h2;5;9.862668;37.279973;outdoor;1515;140;;;4G;22101;1515;605;1;;;;macro;23773;1
#REF!;6;9.862668;37.279973;outdoor;1515;230;;;4G;22101;1515;605;1;;;;macro;24596;1
BIZ_0014_C08_409_h4;14;9.862668;37.279973;outdoor;1515;310;;;4G;22101;1515;605;1;;;;macro;4269;1
BIZ_0015_C03_409_f1;1;9.85955556;37.32069444;outdoor;1516;0;;;4G;22101;1516;605;1;;;;macro;1475;1
BIZ_0015_C03_409_f2;2;9.85955556;37.32069444;outdoor;1516;90;;;4G;22101;1516;605;1;;;;macro;19230;1
BIZ_0015_C03_409_f3;3;9.85955556;37.32069444;outdoor;1516;170;;;4G;22101;1516;605;1;;;;macro;25042;1
BIZ_0015_C03_409_h1;4;9.85955556;37.32069444;outdoor;1516;0;;;4G;22101;1516;605;1;;;;macro;1475;1
BIZ_0015_C03_409_h2;5;9.85955556;37.32069444;outdoor;1516;90;;;4G;22101;1516;605;1;;;;macro;19230;1
BIZ_0015_C03_409_h3;6;9.85955556;37.32069444;outdoor;1516;170;;;4G;22101;1516;605;1;;;;macro;25042;1
BIZ_0016_C11_409_f1;1;9.87399723;37.27920834;outdoor;1517;50;;;4G;22101;1517;605;1;;;;macro;1006;1
BIZ_0016_C11_409_f2;2;9.87399723;37.27920834;outdoor;1517;160;;;4G;22101;1517;605;1;;;;macro;19402;1
BIZ_0016_C11_409_f3;3;9.87399723;37.27920834;outdoor;1517;240;;;4G;22101;1517;605;1;;;;macro;22437;1
BIZ_0016_C11_409_h1;4;9.87399723;37.27920834;outdoor;1517;50;;;4G;22101;1517;605;1;;;;macro;1006;1
BIZ_0016_C11_409_h2;5;9.87399723;37.27920834;outdoor;1517;160;;;4G;22101;1517;605;1;;;;macro;19402;1
BIZ_0016_C11_409_h3;6;9.87399723;37.27920834;outdoor;1517;240;;;4G;22101;1517;605;1;;;;macro;22437;1
BIZ_0017_C03_409_f1;1;9.83522;37.26237;outdoor;1518;0;;;4G;22101;1518;605;1;;;;macro;9300;1
BIZ_0017_C03_409_f2;2;9.83522;37.26237;outdoor;1518;100;;;4G;22101;1518;605;1;;;;macro;20603;1
BIZ_0017_C03_409_f3;3;9.83522;37.26237;outdoor;1518;260;;;4G;22101;1518;605;1;;;;macro;25059;1
BIZ_0017_C03_409_f4;11;9.83522;37.26237;outdoor;1518;180;;;4G;22101;1518;605;1;;;;macro;22382;1
BIZ_0017_C03_409_h1;4;9.83522;37.26237;outdoor;1518;0;;;4G;22101;1518;605;1;;;;macro;9300;1
BIZ_0017_C03_409_h2;5;9.83522;37.26237;outdoor;1518;100;;;4G;22101;1518;605;1;;;;macro;20603;1
BIZ_0017_C03_SFN_h4;14;9.83522;37.26237;outdoor;1518;180;;;4G;22101;1518;605;1;;;;macro;1607;1
